index,car_id,problem_category
78973,296674,power train
78976,153598,engine and engine cooling
78979,228426,air bags
78988,50342,electrical system
78995,42107,engine
78997,42294,power train
79011,46767,engine
79013,210377,electrical system
79032,206898,service brakes
79036,152287,power train
79042,89921,air bags
79047,97635,back over prevention
79057,104023,service brakes
79058,98600,power train
79078,292633,electrical system
79079,154873,engine
79080,229855,seat belts
79093,148552,visibility/wiper
79098,28438,electrical system
79099,189346,tires
79104,120261,suspension
79105,63097,electrical system
79110,31418,engine
79112,234944,electrical system
79115,159561,seats
79130,170725,air bags
79143,883,exterior lighting
79146,105608,fuel system
79178,81401,vehicle speed control
79183,95322,electrical system
79184,278532,exterior lighting
79186,118442,electrical system
79200,132505,service brakes
79213,102069,forward collision avoidance
79226,271551,power train
79232,133726,fuel/propulsion system
79243,233206,steering
79245,154290,structure
79251,166984,tires
79255,168682,structure
79270,253028,power train
79288,179739,power train
79291,26332,engine
79292,105351,engine
79294,115525,power train
79311,184568,structure
79312,8506,visibility/wiper
79313,298761,power train
79315,275479,electrical system
79319,136932,engine
79323,39705,forward collision avoidance
79326,176451,engine
79329,238053,steering
79335,56147,vehicle speed control
79345,79887,steering
79350,107997,power train
79355,62715,power train
79362,95796,seat belts
79371,63819,fuel/propulsion system
79372,129036,engine
79407,67938,electrical system
79408,151777,electrical system
79410,211712,service brakes
79445,151168,engine
79450,281268,electrical system
79457,37594,structure
79458,59069,steering
79459,5909,electrical system
79460,257818,vehicle speed control
79474,217401,engine
79483,292716,fuel/propulsion system
79485,213283,engine
79516,248565,power train
79517,72114,electrical system
79519,41760,engine
79525,183846,electrical system
79541,46463,tires
79550,277498,engine
79566,33663,electrical system
79587,232539,electrical system
79588,158192,electrical system
79590,254078,power train
79596,290129,service brakes
79604,108672,fuel system
79605,10491,power train
79634,163282,service brakes
79641,178895,power train
79642,122254,engine
79644,130593,vehicle speed control
79654,66845,structure
79656,80761,power train
79657,78948,power train
79661,3301,visibility/wiper
79673,12568,engine
79674,97383,suspension
79690,66035,power train
79701,15498,exterior lighting
79702,137191,engine
79709,100246,steering
79716,167387,engine
79719,244507,engine
79737,166716,engine
79743,221376,power train
79745,104544,electrical system
79762,35984,power train
79772,292128,tires
79780,299399,power train
79787,252241,service brakes
79796,268670,engine
79797,158907,electrical system
79800,207161,engine
79805,41427,wheels
79808,272762,vehicle speed control
79812,273348,power train
79818,176394,vehicle speed control
79838,140416,power train
79848,188899,engine
79849,199601,steering
79852,213820,steering
79855,35167,electrical system
79856,76253,engine
79880,239088,service brakes
79881,263275,steering
79893,49586,electrical system
79901,59848,electrical system
79903,298578,steering
79907,74042,exterior lighting
79915,49624,exterior lighting
79916,170975,electrical system
79927,232628,power train
79941,117401,suspension
79942,128125,exterior lighting
79946,72513,power train
79956,291946,electrical system
79961,135952,electrical system
79968,246366,electrical system
79969,161835,forward collision avoidance
79976,261038,forward collision avoidance
79982,35128,electrical system
79984,237439,structure
79986,119720,electrical system
80000,75653,back over prevention
80004,172343,steering
80012,266906,exterior lighting
80028,108380,back over prevention
80029,180638,vehicle speed control
80030,195918,electrical system
80037,236859,fuel/propulsion system
80042,172746,vehicle speed control
80050,204395,steering
80064,27456,power train
80080,145099,service brakes
80081,68169,exterior lighting
80083,19999,fuel system
80092,111979,engine
80104,112786,fuel/propulsion system
80106,123703,electrical system
80112,9996,electrical system
80115,181776,vehicle speed control
80120,228970,steering
80122,166323,exterior lighting
80146,294591,suspension
80149,92385,engine
80150,221542,steering
80157,1343,service brakes
80160,251825,engine
80161,80025,engine
80177,114322,suspension
80189,36121,service brakes
80192,248252,power train
80198,132247,structure
80203,169796,power train
80207,153825,engine
80212,98582,engine and engine cooling
80214,238434,wheels
80215,82499,power train
80216,199230,structure
80240,1974,structure
80242,133622,power train
80247,83953,forward collision avoidance
80264,291855,power train
80275,166921,power train
80287,145480,engine
80294,210330,back over prevention
80308,132159,fuel/propulsion system
80311,189139,steering
80317,38673,steering
80342,123307,engine
80343,284490,service brakes
80356,118626,electrical system
80363,112367,structure
80364,124839,power train
80367,114164,forward collision avoidance
80369,237801,power train
80380,34689,steering
80386,272959,power train
80391,54088,power train
80399,181419,tires
80410,237671,engine
80417,47673,wheels
80429,109955,engine and engine cooling
80430,153251,power train
80433,242922,power train
80442,241387,visibility/wiper
80449,103058,power train
80452,269923,electrical system
80463,85663,structure
80467,103243,air bags
80472,147212,exterior lighting
80483,16046,fuel/propulsion system
80488,39441,latches/locks/linkages
80489,247192,engine
80491,244374,forward collision avoidance
80502,26998,lane departure
80508,38841,vehicle speed control
80509,137167,steering
80517,27775,electrical system
80521,155271,tires
80528,8803,steering
80543,90022,exterior lighting
80546,1206,steering
80558,276561,power train
80559,250223,steering
80565,143245,power train
80567,183531,vehicle speed control
80572,127146,structure
80573,215707,service brakes
80581,125142,power train
80592,73499,electrical system
80603,266411,steering
80637,9509,electrical system
80649,236669,engine
80651,279882,electrical system
80656,247429,service brakes
80667,41855,engine
80668,71089,engine
80684,10014,wheels
80688,261485,engine
80691,257538,visibility/wiper
80694,77939,steering
80701,299357,engine
80708,168624,power train
80709,102827,power train
80711,57140,power train
80729,289290,steering
80738,43905,power train
80739,156243,service brakes
80754,22674,power train
80756,24161,fuel/propulsion system
80757,169014,exterior lighting
80758,123630,engine
80763,205050,structure
80786,213751,engine
80795,187357,power train
80806,129563,visibility/wiper
80814,199099,engine
80831,72878,power train
80833,150153,power train
80836,261947,visibility/wiper
80840,82498,forward collision avoidance
80852,138264,engine
80854,103866,steering
80857,30814,suspension
80882,276498,structure
80885,56584,engine
80888,116954,engine
80889,207197,power train
80890,171268,power train
80901,174864,electrical system
80909,70328,steering
80916,159070,service brakes
80921,144437,power train
80927,299605,vehicle speed control
80928,215453,visibility/wiper
80929,190027,power train
80936,234457,power train
80959,235810,electrical system
80962,20902,fuel/propulsion system
80976,98622,visibility/wiper
80984,22521,service brakes
80985,267449,electrical system
80988,10379,tires
81021,17262,steering
81032,225160,electrical system
81034,170167,electrical system
81042,91998,steering
81048,160308,service brakes
81068,42743,power train
81083,290752,electrical system
81084,13827,engine
81104,32988,wheels
81109,24904,steering
81111,107807,engine
81113,153366,engine
81114,1601,electrical system
81127,183286,power train
81137,287177,engine
81142,21117,engine
81147,144003,visibility
81155,3236,service brakes
81159,32504,engine
81169,275181,electrical system
81177,13643,electrical system
81207,242771,engine
81211,189302,engine
81212,201073,exterior lighting
81215,66545,electrical system
81247,290308,visibility
81258,156945,steering
81267,54227,electrical system
81289,55575,electrical system
81298,110552,power train
81299,72234,engine
81308,193325,electrical system
81311,36965,electrical system
81318,176644,electrical system
81321,78730,forward collision avoidance
81330,161372,engine
81340,6527,engine
81343,269788,steering
81345,47499,exterior lighting
81347,69789,exterior lighting
81349,112925,electrical system
81360,105344,latches/locks/linkages
81361,200160,steering
81378,275793,engine
81382,265604,power train
81387,21486,electrical system
81393,154305,steering
81394,258035,exterior lighting
81395,261328,lane departure
81400,116149,electrical system
81409,297656,air bags
81421,239484,fuel/propulsion system
81429,124009,power train
81432,269913,power train
81434,217403,steering
81439,8910,service brakes
81454,129741,structure
81455,40858,power train
81456,80371,power train
81458,229284,service brakes
81459,265561,power train
81470,76829,power train
81487,233740,electrical system
81489,252327,vehicle speed control
81492,160664,electrical system
81499,40660,visibility/wiper
81504,282942,electrical system
81516,239812,vehicle speed control
81522,191912,power train
81532,261935,electrical system
81533,79207,structure
81560,215515,air bags
81564,275408,engine and engine cooling
81575,242947,power train
81583,138052,vehicle speed control
81585,152960,exterior lighting
81597,231732,suspension
81603,10462,electrical system
81604,97386,service brakes
81629,64423,power train
81631,3686,service brakes
81632,87930,steering
81633,206426,steering
81641,152516,air bags
81656,119127,forward collision avoidance
81671,143106,engine and engine cooling
81678,3683,engine and engine cooling
81704,283536,suspension
81716,58096,power train
81737,56846,steering
81776,294247,steering
81784,232787,structure
81787,15803,fuel system
81788,225177,steering
81804,133137,power train
81821,148031,service brakes
81826,290964,engine and engine cooling
81834,153581,electrical system
81836,268830,engine
81839,172851,engine and engine cooling
81841,176006,engine
81863,131566,power train
81871,28167,steering
81875,59986,equipment
