index,car_id,problem_category
89959,64208,electrical system
89960,71771,engine
89961,104513,engine
89962,236508,power train
89963,245843,steering
89964,141204,electrical system
89965,209542,engine and engine cooling
89966,249726,electrical system
89967,8773,power train
89968,81071,power train
89969,49984,electrical system
89970,254094,visibility
89971,179110,suspension
89972,147280,wheels
89973,194252,electrical system
89974,57571,power train
89975,112122,fuel system
89976,127385,suspension
89977,35273,steering
89978,272639,service brakes
89979,209388,power train
89980,92008,service brakes
89981,54816,power train
89982,223711,electrical system
89983,58207,structure
89984,119382,service brakes
89985,165177,vehicle speed control
89986,117045,power train
89987,57152,fuel/propulsion system
89988,260237,engine
89989,73896,lane departure
89990,48381,vehicle speed control
89991,63471,power train
89992,182289,power train
89993,298395,service brakes
89994,250441,vehicle speed control
89995,267160,latches/locks/linkages
89996,104408,electrical system
89997,274165,electrical system
89998,25823,structure
89999,146059,power train
90000,70691,visibility
90001,197890,engine
90002,78062,power train
90003,208884,electrical system
90004,244650,electrical system
90005,57688,engine
90006,20575,power train
90007,102459,engine
90008,105267,electrical system
90009,131413,structure
90010,5563,seat belts
90011,128191,engine
90012,38053,steering
90013,90791,fuel system
90014,253545,electrical system
90015,235679,power train
90016,221418,engine
90017,205721,electrical system
90018,171312,power train
90019,193962,air bags
90020,264515,visibility
90021,144780,steering
90022,190116,power train
90023,177743,air bags
90024,119453,service brakes
90025,219455,power train
90026,227235,service brakes
90027,113164,electrical system
90028,149500,suspension
90029,132243,power train
90030,50961,power train
90031,89012,power train
90032,158732,structure
90033,165465,power train
90034,25373,power train
90035,77548,engine
90036,62332,power train
90037,139878,engine and engine cooling
90038,239473,power train
90039,213186,power train
90040,259643,electrical system
90041,81834,visibility/wiper
90042,74439,fuel/propulsion system
90043,83648,vehicle speed control
90044,241024,structure
90045,257748,suspension
90046,142004,electrical system
90047,198455,air bags
90048,287535,steering
90049,196297,power train
90050,59256,suspension
90051,208058,tires
90052,120609,seats
90053,160606,power train
90054,119985,structure
90055,181380,steering
90056,37643,engine
90057,288929,engine and engine cooling
90058,258345,power train
90059,243797,visibility
90060,60273,power train
90061,71281,power train
90062,9325,visibility
90063,28461,power train
90064,12002,steering
90065,179553,engine
90066,137692,forward collision avoidance
90067,88667,engine
90068,267791,service brakes
90069,38101,air bags
90070,64645,power train
90071,212743,electrical system
90072,211129,engine and engine cooling
90073,247669,service brakes
90074,273049,engine and engine cooling
90075,166758,electrical system
90076,225623,power train
90077,117475,seats
90078,95216,power train
90079,3066,exterior lighting
90080,128031,vehicle speed control
90081,128365,tires
90082,253977,wheels
90083,282033,structure
90084,276899,electrical system
90085,9943,engine and engine cooling
90086,79479,equipment
90087,213805,engine and engine cooling
90088,112935,electrical system
90089,136598,vehicle speed control
90090,211765,tires
90091,217478,power train
90092,65966,engine and engine cooling
90093,76026,electrical system
90094,30417,power train
90095,53509,structure
90096,77619,fuel/propulsion system
90097,272701,tires
90098,106917,engine
90099,152563,steering
90100,146004,electrical system
90101,71292,engine
90102,273876,power train
90103,296027,air bags
90104,285546,service brakes
90105,167852,engine
90106,245823,electrical system
90107,172984,service brakes
90108,154390,electrical system
90109,226169,electrical system
90110,64623,engine
90111,36496,service brakes
90112,13080,electrical system
90113,111210,electrical system
90114,297776,exterior lighting
90115,40013,air bags
90116,140521,engine
90117,231467,visibility/wiper
90118,20447,electrical system
90119,132620,structure
90120,167052,power train
90121,22432,fuel system
90122,201916,vehicle speed control
90123,83770,electrical system
90124,198763,power train
90125,41149,fuel/propulsion system
90126,63382,power train
90127,218698,electrical system
90128,72820,steering
90129,13841,engine
90130,187383,service brakes
90131,97648,service brakes
90132,194663,steering
90133,50045,electrical system
90134,272145,vehicle speed control
90135,23168,electrical system
90136,51243,electrical system
90137,159614,engine
90138,157530,engine
90139,12353,steering
90140,149015,visibility/wiper
90141,160477,engine
90142,281765,engine
90143,263912,engine and engine cooling
90144,6014,structure
90145,295394,steering
90146,290995,electrical system
90147,5717,engine
90148,126766,service brakes
90149,20819,visibility
90150,244160,power train
90151,129708,structure
90152,12797,engine
90153,243601,electrical system
90154,49245,power train
90155,293790,service brakes
90156,93521,engine
90157,24914,steering
90158,152650,air bags
90159,292219,latches/locks/linkages
90160,105907,steering
90161,104543,steering
90162,143061,service brakes
90163,298656,structure
90164,199614,tires
90165,21731,air bags
90166,285314,back over prevention
90167,155495,seat belts
90168,37433,engine
90169,14356,engine
90170,232507,exterior lighting
90171,3734,steering
90172,221686,forward collision avoidance
90173,288788,service brakes
90174,232415,steering
90175,249922,electrical system
90176,10533,engine
90177,26855,seat belts
90178,44550,structure
90179,222977,forward collision avoidance
90180,240524,vehicle speed control
90181,184663,engine and engine cooling
90182,54460,fuel system
90183,166667,steering
90184,10805,power train
90185,128252,engine
90186,220480,vehicle speed control
90187,107870,seats
90188,114747,engine and engine cooling
90189,198892,power train
90190,208077,steering
90191,111032,fuel system
90192,181309,vehicle speed control
90193,61282,electrical system
90194,205702,power train
90195,32333,tires
90196,186815,steering
90197,95432,electrical system
90198,200748,structure
90199,252854,fuel/propulsion system
90200,96011,fuel system
90201,238092,visibility/wiper
90202,79210,power train
90203,175095,seat belts
90204,197530,power train
90205,137994,electrical system
90206,155059,engine
90207,235414,vehicle speed control
90208,165496,engine
90209,8215,power train
90210,281454,wheels
90211,207452,engine and engine cooling
90212,236912,structure
90213,86155,power train
90214,20498,electrical system
90215,287920,electrical system
90216,77868,forward collision avoidance
90217,6987,electrical system
90218,289468,power train
90219,11284,electrical system
90220,24512,fuel/propulsion system
90221,56631,exterior lighting
90222,154565,power train
90223,10097,steering
90224,175655,engine and engine cooling
90225,109989,electrical system
90226,233261,steering
90227,62779,power train
90228,191539,engine and engine cooling
90229,222159,power train
90230,242889,seat belts
90231,46720,power train
90232,212067,engine
90233,92272,engine
90234,193184,structure
90235,126608,fuel/propulsion system
90236,256826,vehicle speed control
90237,283486,structure
90238,291068,electrical system
90239,261566,steering
90240,189406,electrical system
90241,188326,seats
90242,178913,back over prevention
90243,30131,visibility
90244,283837,electrical system
90245,88759,engine
90246,260944,steering
90247,129409,electrical system
90248,223327,structure
90249,11904,power train
90250,156398,service brakes
90251,11402,engine
90252,43847,power train
90253,39512,tires
90254,3221,engine
90255,218776,electrical system
90256,285853,power train
90257,44988,electrical system
90258,182226,lane departure
90259,63542,engine
90260,53748,engine
90261,61223,fuel/propulsion system
90262,79086,electrical system
90263,296601,air bags
90264,215241,fuel system
90265,238339,power train
90266,122533,fuel system
90267,151870,power train
90268,219249,power train
90269,261264,fuel/propulsion system
90270,139150,engine
90271,213265,fuel system
90272,124157,power train
90273,183840,steering
90274,101455,engine
90275,15221,engine
90276,28594,electrical system
90277,156943,electrical system
90278,281328,power train
90279,292961,steering
90280,199997,electrical system
90281,242079,fuel system
90282,257408,electrical system
90283,255609,visibility/wiper
90284,122190,engine
90285,162228,service brakes
90286,168857,seats
90287,285339,air bags
90288,275013,power train
90289,231979,power train
90290,44727,electrical system
90291,86988,electrical system
90292,76623,suspension
90293,214612,fuel system
90294,282239,power train
90295,70988,visibility
90296,198485,electrical system
90297,141741,steering
90298,242719,air bags
90299,102697,engine
90300,231847,electrical system
90301,57945,steering
90302,85300,visibility/wiper
90303,141419,electrical system
90304,120950,power train
90305,1980,steering
90306,236016,engine
90307,95117,service brakes
90308,82877,power train
90309,273170,fuel system
90310,46460,steering
90311,26205,electrical system
90312,217180,service brakes
90313,32723,engine
90314,166957,steering
90315,266055,service brakes
90316,123276,electrical system
90317,122706,service brakes
90318,140293,electrical system
90319,14472,engine
90320,30881,forward collision avoidance
90321,23754,service brakes
90322,29792,air bags
90323,129838,fuel system
90324,132550,power train
90325,101851,steering
90326,183630,air bags
90327,179247,electrical system
90328,179105,engine
90329,8196,visibility
90330,75903,engine
90331,230943,suspension
90332,164035,power train
90333,226209,lane departure
90334,87846,vehicle speed control
90335,269060,electrical system
90336,9193,steering
90337,34120,air bags
90338,274508,power train
90339,222448,engine
90340,75250,engine
90341,202427,power train
90342,294364,fuel/propulsion system
90343,80972,engine
90344,88494,structure
90345,240378,engine
90346,62372,engine
90347,219492,suspension
90348,174432,engine
90349,2785,visibility
90350,49780,structure
90351,120105,fuel system
90352,87173,air bags
90353,144771,air bags
90354,172552,service brakes
90355,229826,fuel/propulsion system
90356,157807,service brakes
90357,171574,service brakes
